datetime,real_estate_diff,real_est_ratio,real_oil,bank_cos,chemical_pharma,metal_oil_cos,retail_cash,apparel_retail,bank_diff_noHDB,bank_mcap_noHDB,bank_std_noHDB,bds_revenue,chemical_mktcap,food_EBITDA,food_industry_debt,food_prof,metal_manu_diff,real_estate_der,real_estate_turnover,security_cash,security_exp,security_mkc
2017-01-20,0.0,0.004095828427698136,0.044094913278741835,0.1411584398232422,0.0,-0.0010491514349918365,0.0076341114989395146,0.04101222400584793,0.0,0.0,0.0,0.015966675674190522,0.005271563264936447,-0.07714674712279701,0.0,0.0026150492577877043,0.0,0.009175725692594528,0.08745035497794915,0.0,0.0,-0.00022985075206184387
2017-01-23,0.0,-0.0007155139720439911,0.020566087698020936,-0.00026831952227211,0.0,-0.006221221452480316,0.004298292774915695,-0.07319904652207947,0.0,0.0,0.0,-0.0065722217993659975,-0.005705942524116516,0.11256591414993858,0.0,0.0026150492577877043,0.0,0.0038686693467750548,0.0442629976650753,0.0,0.0,0.0
2017-01-24,0.0,-0.0441477413420639,0.06492015716412163,-1.2238145914077759e-05,0.0,-0.00015112300990104675,0.014003285623350143,-0.002442399544948578,0.0,0.0,0.0,0.005919626036279678,0.04566004286197663,-0.10083302976781464,0.0,-0.02092039406230545,0.0,-0.001015981317089081,-0.04083360398073769,0.0,0.0,0.0
2017-01-25,0.0,0.03201915632534599,0.024060779079048158,0.13419911022810746,0.0,0.007591752155483245,-6.159847082328797e-05,0.07115908266982651,0.0,0.0,0.0,0.00815384909418106,0.02190072436054039,-0.043193134770519254,0.0,0.007845147773366928,0.0,0.0,0.13070805979208563,0.0,0.0,0.0
2017-02-02,0.0,0.0012046004727420806,0.027058034097496034,-0.12916404300357057,0.0,-0.0065384177130317685,0.004237430258098602,0.05219956380303574,0.0,0.0,0.0,0.028604254531763077,0.03524724097985077,0.19578372180567932,0.0,0.010460197031150817,0.0,0.0,0.11555388430830574,0.0,0.0,0.0
2017-02-03,0.0,-0.015836947185686113,0.07527485399217605,0.26012187050128743,0.0,0.0039537667469921114,-0.010353287259962082,-0.05719119354036713,0.0,0.0,0.0,0.0040372611251945495,-0.014036539744363785,0.10959447693584251,0.0,-0.010460197031150817,0.0,0.0,-0.10443242495329284,0.0,0.0,0.0
2017-02-06,0.0,0.008022890728708267,0.09454086675452995,0.23868137250774002,0.0,0.011853017924434661,0.0052446507958221434,0.0672715871582737,0.0,0.0,0.0,-0.004051313074430466,-0.0003989806722793579,0.04788315862438584,0.0,0.002615049257785797,0.0,0.0,0.11451150901123237,0.0,0.0,0.0
2017-02-07,0.0,-0.014220327874435425,-0.038373806658527375,-0.12158369218395615,0.0,0.003995433178123474,-7.793345916748047e-06,0.07154108302913284,0.0,0.0,0.0,0.05919417839589119,0.017845106457847596,0.07932490023567772,0.0,0.009152672402259827,0.0,0.0,0.04595073053467178,0.0,0.0,0.0
2017-02-08,0.0,-0.007053675199121475,-0.0008382947921028137,0.007863831767087937,0.0,0.027970416063640594,-0.009390260218257904,0.027051157675403593,0.0,0.0,0.0,0.0036102963157901764,0.05774437931437302,0.09152199920544815,0.0,0.0016968369522800445,0.0,0.0,-0.01434969546821022,0.0,0.0,0.0
2017-02-09,0.0,0.010730208728214265,0.0006877653215579987,0.12424971724765015,0.0,0.013064398570192337,-0.01705323475864029,-0.02222889730521965,0.0,0.0,0.0,-0.005949012501995087,0.024740775683359147,0.07947997976729584,0.0,0.0020130427872982024,0.0,0.0,0.021650115923765183,0.0,0.0,0.0
2017-02-10,0.0,0.012712005757169723,0.027241596424921036,-0.04147972018143082,0.0,0.00338840104842186,0.005387360429454803,0.03283933601483154,0.0,0.0,0.0,-0.005904093126243591,0.021720594101486208,-0.006668230092658997,0.0,-0.00023938204549980163,0.0,0.0,0.1201041976725769,0.0,0.0,0.0
2017-02-13,0.0,0.0035888489785575865,0.03634894983832169,0.020933409108377456,0.0,0.0,0.0005995528449497223,0.10551020472710228,0.0,0.0,0.0,-0.01784381425679207,0.02437042389770317,-0.0060158418304843905,0.0,0.0,0.0,0.0,0.07704071196757126,0.0,0.0,0.0
2017-02-14,0.0,0.058466115811021804,0.017547801533121108,-0.045792492024547576,0.0,0.0,-3.1738641757965087e-06,0.03209079104802513,0.0,0.0,0.0,0.012462426791320801,-0.03610475271027184,-0.04281784024921608,0.0,0.0,0.0,0.0,-0.022419054774820327,0.0,0.0,0.0
2017-02-15,0.0,0.0042911566882324215,0.0014095640286369323,0.0009245575674991607,0.0,0.0,0.0,-0.002946355645593643,0.0,-0.08302198739500237,0.0,-0.004698243076412201,0.00882629951358223,0.0029714372140922547,0.0,0.0,0.0,0.0,0.15103570925694276,0.0,0.0,0.0
2017-02-16,0.0,-0.004412202346750259,0.00026774434794425966,0.08940755532213783,0.0,0.0,0.0021184751614780426,-0.0840106580742054,0.0,-0.007410300447902679,0.0,-0.0032954342292423246,-0.00461928944055748,-0.007611377322626114,0.0,0.0,0.0,0.0,-0.031578889424200056,0.0,0.0,0.0
2017-02-17,0.0,-0.0018328694567890168,0.0024122789242534636,-0.001009885314628601,0.0,0.0,-0.0027044127363853453,0.023590214128025054,0.0,0.0015771993817653657,0.0,-0.002074220242225647,-0.016154081037197114,-0.06545683377771759,0.0,0.0,0.0,0.0,0.0873751921664505,0.0,0.0,0.0
2017-02-20,0.0,0.07220332959105301,0.0067071523944892885,-0.0005691558604240417,0.0,0.021459071421979906,0.0030282782757663725,0.04854199350793266,0.0,0.0017043474461841584,0.0,0.0062225462778148655,-0.006010367868211746,-0.0040187263305988315,0.0,0.0,0.0,0.0,0.3114487562472496,0.0,0.0,0.0
2017-02-21,0.0,0.014330084216531754,0.0022269938836421968,0.11113753042479516,0.0,0.010161855165201187,0.006952985953092575,-0.01314733657611084,0.0,0.001706030329673767,0.0,0.0006851125518646241,0.0005840975927658081,-0.023235499002511976,0.0,0.0,0.0,0.0,0.12305409573913384,0.0,0.0,0.0
2017-02-22,0.0,-0.03363612295622063,0.0019620146263122557,-0.10846793684488105,0.0,-0.016075577152153016,0.024180523605342865,-0.04598375335102272,0.0,0.001704347446182251,0.0,-0.0013495652761802673,-0.021901654366731645,-0.04726264191838455,0.0,0.0,0.0,0.0,-0.044238842975204466,0.0,0.0,0.0
2017-02-23,0.0,0.08798817585787773,0.001506993214466095,-0.00016185658930587769,0.0,-0.0026227413763008117,0.010254849563867569,-0.028848060942735673,0.0,0.0,0.0,-0.00589244633457756,-0.006278963354343414,-0.004980800379388809,0.0,0.0,0.0,0.0,0.005922609553535461,0.0,0.0,0.0
2017-02-24,0.0,-0.10870163945777893,-0.0009782008933887482,-0.11007696005806923,0.0,-0.009956202358083725,-0.012916612940217972,-0.02318916819274521,0.0,0.0,0.0,-0.0019253279002571105,-0.025196581267585755,0.05758981125195312,0.0,0.0,0.0,0.0,0.008560079107507706,0.0,0.0,0.0
2017-02-27,0.0,0.09783159884397888,0.0010582398045635222,0.11264020956212807,0.0,0.027627194991462708,0.0020932133353843687,0.058635479043804166,0.0,0.0,0.0,0.0016513943586292266,0.021845816311981202,-0.021055705701782227,0.0,0.0,0.0,0.0,0.07406742846487427,0.0,0.0,0.0
2017-02-28,0.0,-0.25243352739786146,-0.00548493122958374,0.22344725480256653,0.0,-0.02979850776619339,-0.01618042932621193,-0.07195494231253814,0.0,0.0,0.0,0.043834699884513856,-0.04002022181329918,-0.05207301216234589,0.0,0.0,0.0,0.0,-0.15813296435997962,0.0,0.0,0.0
2017-03-01,0.0,0.11901712480379677,-0.0014952355087909698,0.004904177533830643,0.0,-0.005541453294456482,-0.01458402848311615,-0.04343225417406654,0.0,0.0,0.0,-0.06757580570531845,0.04369163262396431,0.0002556452031440735,0.0,0.0,0.0,-0.0032799877792663574,-0.0797995753881321,0.0,0.0,0.0
2017-03-02,0.0,0.06021011818176651,0.0008908308941001892,-0.1048426774121704,0.0,0.012522887019227982,-0.009710366930543899,0.056094703732435226,0.0,0.0,0.0,0.027141215814849854,0.0040281332669754024,0.009510817116275787,0.0,0.0,0.0,-0.017100146529886246,0.06179190229122162,0.0,0.0,0.0
2017-03-03,0.0,-0.04791433250884628,0.002225330853393555,-0.10685242604893494,0.0,-0.012601490702112198,0.006460912269924164,-0.037859909358579635,0.0,0.0,0.0,-0.036164921781465534,0.021219408351514816,0.06622376938715363,0.0,0.0,0.0,0.03162457958612251,0.08643955282336425,0.0,0.0,0.0
2017-03-06,0.0,0.23641410448026656,0.004957256889825821,-0.0029435235971946717,0.0,0.0039222356088809964,-0.004293663751943589,0.09967771314100456,0.0,0.0,0.0,-0.010101296733747482,0.02296338991044235,0.021676919479717255,0.0,0.0,0.0,-0.019771638301755906,0.2332328399102497,0.0,0.0,0.0
2017-03-07,0.0,0.48529880139832876,0.043345921793666836,-5.5996043184280395e-05,0.0,0.0069726692469558715,8.154148963928222e-06,0.05403298839452171,0.0,0.0,0.0,-0.0020592128899440767,-0.017808082433382035,-0.004639940108531952,0.0,0.0,0.0,-0.009181231246469497,-0.07855173028572655,0.0,0.0,0.0
2017-03-08,0.0,0.03162430706370544,0.0010498937214679718,-4.745767120170593e-05,0.0,0.011117440347558976,-0.006542454675800323,0.0014055550442504882,0.0,0.0,0.0,0.00991278279701805,-0.0305048558846817,0.00979117062335205,0.0,0.0,0.0,0.0,0.07090305365948296,0.0,0.0,0.0
2017-03-09,0.0,-0.10176265405762673,-0.0033153387028331755,6.411650755691529e-05,0.0,0.006855535745923996,-0.014812315891544341,-0.02408835682004738,0.0,0.0,0.0,-0.03040925745590019,0.002962765377264023,-0.015027616205886841,0.0,0.0,0.0,-0.009181231246465683,-0.0460859546520462,0.0,0.0,0.0
2017-03-10,0.0,-0.16443059781595804,0.0014193040790920258,-1.283147364807129e-05,0.0,-0.003859732948179245,0.006779352142148971,0.061711055966482166,0.0,0.0,0.0,-0.019865833751037596,-0.030084539071548462,-0.017828623284547807,0.0,0.0,0.0,0.0,0.023593909881793974,0.0,0.0,0.0
2017-03-13,0.0,-0.1203255041038208,-0.005171057049081803,-0.11073912746574592,0.0,-0.013061471822984696,-0.022600174485010147,-0.030352423333921432,0.0,0.0,0.0,-0.006020625833726883,-0.011815053358285903,-0.013980327089378356,0.0,0.0,0.0,-0.009181231246469497,-0.056995604268524167,0.0,0.0,0.0
2017-03-14,0.0,-0.16352898452327347,0.008401312880908967,-0.00021749583740234376,0.0,-0.01352599017088127,-0.0035179234353046418,0.05019055520219421,0.0,0.0,0.0,0.010095042830015182,0.0067739863757076265,0.021676919479715347,0.0,0.0,0.0,0.009181231246469497,2.4236861824035645e-05,0.0,0.0,0.0
2017-03-15,0.0,-0.00588535360981369,-0.19048456334357833,-3.355416222763062e-05,0.0,-0.01774539586169052,0.0035410639524459837,-0.02611459990844536,0.0,0.0,0.0,-0.018580574086221695,-0.008579635487155915,0.09044605074238968,0.0,0.0,0.0,-0.13771846869701196,0.12338860643182373,0.0,0.0,0.0
2017-03-16,0.0,0.1763333238078518,0.05484476737987518,0.0012710225087184906,0.0,0.018495525364274977,0.006823963192192078,0.02871824177132988,0.0,0.0,0.0,-0.0026687260991744995,0.024651145295927046,0.04177055113270569,0.0,0.0,0.0,0.036724924985868455,0.14653749115385437,0.0,0.0,0.0
2017-03-17,0.0,0.22212790447732544,0.16307918400030327,-8.19387031841278e-05,0.0,-0.01181591673352623,-0.00901291666008377,0.06007766618404007,0.0,0.0,0.0,0.030139240007099152,-0.0058621929402771,-0.002009363165298462,0.0,0.0,0.0,0.11935600620407867,-0.1842150535455246,0.0,0.0,0.0
2017-03-20,0.0,0.09150675753669739,0.117055501382761,0.11399760692926407,0.0,0.0004265047663459778,-0.004521578136846542,0.037579121406173706,0.0,0.0,0.0,0.009449445601171494,-0.010221164184038163,-0.0029714372140922547,0.0,-0.004481096084360123,0.0,0.0826310812182064,0.028372923123802185,0.0,0.0,0.009333476735807419
2017-03-21,0.0,-0.1538445651586399,-0.026435159206155776,-0.0002518025433883667,0.0,0.0,-0.00463680429139328,-0.0004201878627605438,0.0,0.0,0.0,-0.002415502626678467,-0.013978978634273529,0.05252379580485153,0.0,0.003300161466058731,0.0,-0.018362462492933274,-0.09566938487255287,0.0,0.0,0.005789860021883011
2017-03-22,0.0,-0.345288437085289,0.11790371839644433,-3.427959433364868e-05,0.0,0.0,-0.01632144053961563,-0.10634197958612251,0.0,0.0,0.0,-0.033844612172592166,-0.05155694329333496,0.017658193149116517,0.0,0.015354843173910141,0.0,0.08873274415559387,-0.19707098651260757,0.0,0.0,-0.019213148874181747
2017-03-23,0.0,-0.09079285831382942,0.10078172846602822,0.11055066757327651,0.0,0.0,0.0023715760967502595,0.09781403749218559,0.0,0.0,0.0,0.02955393632234192,0.009619947442750932,0.08888747121959115,0.0,0.04687473351832008,0.0,0.04265594338557053,0.16644701916613006,0.0,0.0,0.006510462503461838
2017-03-24,0.0,0.02456636301749611,-0.012312347014722825,0.5387604014447956,0.0,0.0,0.015522304114774704,-0.034709931141012194,0.0,0.0,0.0,-0.014470582846317291,-0.030513278288440703,0.05260901087256432,0.0,-0.001201916244058609,0.0,-0.005165883383745193,-0.08427542827973747,0.0,0.0,0.03249982718233108
2017-03-27,0.0,-0.01589540775884819,-0.034168420080062864,0.39415175389195445,0.0,0.0,-0.0059058767085914616,-0.036800532628126145,0.0,0.0,0.0,0.017211203108785628,-0.004283397915309906,0.04910157494825554,0.0,0.0,0.0,-0.006917658240846634,0.20215828673166655,0.0,0.0,0.012935853387590408
2017-03-28,0.0,-0.06870592872134018,-0.030331987272832872,-0.31817010370313265,0.0,0.0,-0.0047122915058288575,0.02760393316571808,0.0,0.028675394348423006,0.0,0.004866679618345261,0.018696694152160645,-0.019582341246702193,0.0,-0.001869714376976013,0.0,-0.0009040477416648865,-0.02307873386492157,0.0,0.0,-0.012385638432106019
2017-03-29,0.0,-0.01405020441473961,0.16160980768432617,-0.0002590475687046051,0.0,0.0,0.002318484047990799,0.012249235979904174,0.0,0.021505331036684037,0.0,-0.024549462304794312,-0.0013149413857460022,0.03172373530621147,0.0,0.005514465987457275,0.0,1.1658832239151001e-05,0.18442539499915694,0.0,0.0,0.006250139517223358
2017-03-30,0.0,-0.027959480566072465,0.191172000898674,0.08739360366587638,0.0,0.0,0.00424854893838501,-0.040324258435886384,0.0,0.014241528856487275,0.0,0.0020946127215595244,-0.010318537973571778,0.06738098187530327,0.0,0.003978581465585709,0.0,1.1164045667648315e-05,0.029338916817111968,0.0,0.0,0.018667914887144088
2017-03-31,0.0,-0.1878444722643566,0.2632334734769955,-0.170758568909729,0.0,0.0,0.003054251951379776,-0.014176193856819152,0.0,0.0070985007597961424,0.0,-0.008529755913259506,0.012303301858154297,-0.026828149994533538,0.0,-9.625915218162536e-05,0.0,1.789464193725586e-05,-0.03656821812852669,0.0,0.0,0.005947223079259873
2017-04-03,0.0,0.21847614335770799,0.29530060875764086,0.08869798436431313,0.0,0.0,0.0,-0.04920392158236313,0.0,-4.766720000076294e-05,0.0,0.04273124534368897,-0.023333723470542907,0.03775182480211067,0.0,-0.013735604038375855,0.0,1.8558957439422606e-05,-0.020928098833328246,0.0,0.0,-0.0121286823937912
2017-04-04,0.0006807541021499634,-0.1093106115551281,0.3218104508769722,0.1748540742568512,0.0,0.0,0.0,0.010185719531118393,-0.011545011679389953,-2.3808e-05,-0.0005027143880310059,0.008855617521221161,-0.011199864497667312,-0.006904948476976394,0.0,0.002747120807676315,0.0,1.9914832036972045e-05,0.021504935898248673,0.0,0.0,-0.012383360466798783
2017-04-05,-0.0007980500486412048,-0.0490072551781044,0.11057686314478493,-0.16737454665195275,0.0,-0.0006372594886436462,0.0,-0.03347707133944893,-0.019387126816373824,0.0,-0.00025140086999320984,-0.00431099547442627,0.016057814004278182,-0.021847349615146637,0.0,-0.0041206812115135195,0.0,4.8966103992462155e-06,-0.04127569619366455,0.0,0.0,-0.01877984809190941
2017-04-07,-0.0011933028804283143,0.16516721224996947,-0.035749257441711424,-0.00025632946458625794,0.0,0.014591625054178239,0.0,-0.0071288527817611694,-0.01938712681637764,-2.508800000190735e-05,0.00010748580192184449,-0.005341268691091538,-0.010562887399562836,-0.013724681886232376,0.0,-0.00961492282685852,0.0,-6.933436145782471e-07,-0.03518887679540634,0.0,0.0,0.006328340048757553
2017-04-10,0.0008905196182117462,-0.06149780718943405,0.23139803274835777,0.43132628896702,0.0,0.021289676464284896,0.0,-0.011883888116983413,-0.01938712681637192,-1.889279999732971e-05,-0.0007616003733196258,0.0017161683195419312,0.034419967459501266,0.01607490532239151,0.0,0.001981914362663269,0.0,4.078509349822998e-06,-0.02258702654786873,0.0,0.0,0.05308101721225548
2017-04-11,0.002404583007575989,0.34800096473989295,0.2970909654686527,0.39466651418377113,0.0,0.0007455364425182343,0.0,0.024884939863271713,0.1357098877146263,-1.2544e-05,0.0013974318776493072,0.005800632923675537,-0.010592303379066467,0.03076166125741768,0.0,-0.003502056714910507,0.0,4.646877420425415e-06,0.16208089650200463,0.0,0.0,-0.008695738755041123
2017-04-12,0.0,0.2018474582238903,0.2634197148110504,0.06768512555930328,0.0,-0.016623112994974137,0.0,0.0013011400849113465,-0.1163227608982544,-6.297600004196167e-06,-0.0020961478164730073,9.86057728767395e-05,-0.02544072567814064,0.034950817723445896,0.0,-0.0376697344744587,0.0,0.0,-0.06012402222946549,0.0,0.0,0.008282017408998489
2017-04-13,0.0,-0.050296013421350476,0.05776623214616966,0.32156477029529,0.0,-0.01710666332050705,0.0,-0.007908275928564072,0.0581613804491272,0.0,-0.00034935796941184996,0.0,-0.01153755273225975,-0.03076166125741768,0.0,0.006667946495243072,0.0,0.0,-0.04272045677456474,0.0,0.0,-0.018274522366975784
2017-04-14,0.0,-0.20902039942371367,-0.20060421901695633,0.11398742343930245,0.0,-0.010202312877750397,0.0,-0.06706548648151589,-0.11632276089825058,0.0,-0.0017467898470630645,0.0,-0.032293721269792554,-0.11594655811334038,0.0,-0.009065786913700104,0.0,0.0,0.07479404090692329,0.0,0.0,-0.0006553322064723968
2017-04-17,0.0,-0.373810791168478,-0.19962897589615822,-0.21374188078097534,0.0,-0.01399894944026947,0.0,-0.07673979119567871,-0.038774253632749556,0.0,-0.003493579694120407,0.0,-0.006999219691465378,-0.015198046341316223,0.0,-0.012320923947299956,0.0,0.0,0.025453727305250168,0.0,0.0,0.0
2017-04-18,0.0,-0.13698617025878715,0.11503462273320197,0.11086589919783973,0.0,0.012911188321668625,0.0,0.0029314672749977113,0.038774253632749556,0.0,0.0006247543273620606,0.0,0.005796610637144089,0.05323022465049743,0.0,0.013441007942508697,0.0,0.0,0.012574882625495911,0.0,0.0,0.0
2017-04-19,0.0,0.0662245629756031,-0.024905709853878022,0.05310660023331261,0.0,0.006968917174043655,0.0,0.043021245191509246,-0.07754850726549911,0.0,-0.00018716460188102722,0.0,0.011778113625238418,0.09602335659578515,0.0,-0.0022401679904174806,0.0,0.0,-0.027780635905773163,0.0,0.0,0.0
2017-04-20,0.0,0.061329850234111784,-0.1794443219522133,-0.07539988748706818,0.0,-0.006621502494203567,0.0,-0.03066108125873375,0.0,0.0,0.0,0.0,0.007538543194005966,-0.010838459739862442,0.0,-0.006107904497638703,0.0,0.0,-0.006619856827108383,0.0,0.0,0.0
2017-04-21,0.0,-0.1432819571397915,0.12139238119976234,0.06055897646035385,0.0,0.025367186881347658,0.0,0.016377701644241332,0.038774253632749556,0.0,0.0,0.0,0.002180159416107178,-0.011970963924079895,0.0,-0.016188660454517365,0.0,0.0,0.03875992406233787,0.0,0.0,0.0
2017-04-24,0.0,-0.042317522286758426,-0.038690190174108505,-0.01384647475480461,0.0,-0.00014085878568458556,0.0,-0.03208487445791435,-0.0581613804491272,0.0,0.0,0.0,-0.02622036207639694,-0.04491241848222732,0.0,0.00010511495202445983,0.0,0.0,-0.016402449131973265,0.0,0.0,-0.012567848218065262
2017-04-25,0.0,-0.004211026620761871,0.09390063838625146,0.0012464057053604126,0.0,0.007114146631677628,0.0,-0.013038276465065002,-0.019387126816373824,0.0,0.0,0.0,-0.01016946900979805,-0.015819260119247436,0.0,-0.0033076945096149443,0.0,0.0,-0.009915558510614396,0.0,0.0,-0.0036608801049842835
2017-04-26,0.0,0.14893768040167998,0.07660754994771195,-0.011677649899375916,0.0,0.004476571889795303,0.0,0.05908356121809197,0.05816138044912529,0.0,0.0,0.0,0.07185202455783844,0.004810370243961334,0.0,-0.005547862500034332,0.0,0.0,-0.0481436177499733,0.0,0.0,-9.083736865997315e-06
2017-04-27,0.0,0.13990974764206887,0.07697145452542878,-7.68445000076294e-06,0.0,1.9474524627685546e-05,0.0,0.10883861177505302,0.05816138044912529,0.0,0.0,0.0,-0.028470208051980972,0.07524800440107154,0.0,0.09602825573085212,0.0,0.0,0.016934313954950334,0.0,0.0,0.008468906491149902
2017-04-28,0.0,-0.07930083672333717,-0.04051328069397926,0.0033177964249992372,0.0,-0.013956642356674194,0.0,0.030591670261024474,0.23264552179650116,0.0,0.0,0.0,-0.0017667001043624878,0.05461837403786659,0.0,0.11576930783651351,0.0,0.0,-0.022025059416004182,0.0,0.0,-0.0006954469639072418
2017-05-03,0.0,-0.08186787524426842,-0.09887790454538918,0.0026896486000003816,0.0,0.02179471532979393,0.0,0.11858524441478158,0.3877425363274994,0.0,0.0,0.0,-0.006024954627420425,0.00891431164227295,0.0,0.04372074856199646,0.0,0.0,-0.006287441312744141,0.0,0.0,0.0
2017-05-04,0.0,0.21663292336211395,0.003259602373363495,0.0020180583999996186,0.0,0.009196974027797698,0.0,0.011880033535053253,-0.11632276089825058,0.0,0.0,0.0,0.0001980631965675354,0.03612483661838913,0.0,-0.035129991358226774,0.0,0.0,-0.05423160975410652,0.0,0.0,0.0
2017-05-05,0.0,0.27116670269261933,0.12168175782736397,0.0013419292749996185,0.0,-0.004723112013299942,0.0,0.017784239800037384,0.07754850726549911,0.0,0.019812319779331206,0.0,0.0,-0.04517292995050049,0.0,-0.0933286181840191,0.0,0.0,-0.009782592304866791,0.0,0.0,-0.0117789508931427
2017-05-08,0.0,0.22199495259371185,0.2664654124014721,0.000657412125,0.0,0.0024451203217887877,0.0,0.07457533770718765,-0.11632276089825058,0.0,-0.08811971728853607,0.0,0.0,-0.0030001400699977876,0.0,-0.026299513749830247,0.0,0.0,0.0565585183546257,0.0,0.0,0.02719624275288391
2017-05-09,0.0,0.10043549443344497,0.06834449896725464,-1.946017499923706e-05,0.0,-0.0018844376598758697,0.0,0.08085160297296715,0.09693563408187485,0.0,0.0,0.0,0.0,-0.05120101944639969,0.0,-0.00334170595082283,0.0,0.0,-0.02116077907866478,0.0,0.0,0.0812814751614151
2017-05-10,0.0,-0.149660661634964,-0.1552416396041355,-1.180822500038147e-05,0.0,0.001054317895389557,0.0,-0.07628378518071938,0.09693563408187675,0.0,-0.06480777752296257,0.0,0.0,0.026113775618631364,0.0,-0.05114643266329956,0.0,0.0,0.014740371560174942,0.0,0.0,-0.024514099989709853
2017-05-11,0.0,0.12432228576110649,0.006676760859407425,-1.379002499961853e-05,0.0,-0.0007597830210361481,0.0,-0.022741900534822463,0.0,0.0,0.0,0.0,0.05782952348317528,-0.05124074709769058,0.0,0.08640951802436256,0.0,0.0,0.021759127004514694,0.0,0.0,0.005069262149093628
2017-05-12,0.0,0.1634864817487297,0.047390301398260115,-7.982250003814697e-07,0.0,0.0007403917057075501,0.0,0.06428829988996505,-0.07754850726550103,0.0,-0.03240388876148224,0.0,-0.016944305963882446,0.039176622575637816,0.0,0.013518910237934112,0.0,0.0,0.005888542695516586,0.0,0.0,2.0781152048110962e-05
